1610531585.1767604,1,0.3104839933979902,16769.248634973785,911.3409519155337,39.64476920764563
1610531585.3738775,2,0.3241642499074715,18880.418950534196,892.1080312147826,44.970777298298536
1610531585.5548787,3,0.3084517035009065,16178.044009293013,874.0571439355165,38.25996716339374
1610531585.724878,4,0.32080915352486217,15675.185226504022,917.0006578632782,36.89546142160186
1610531585.8879561,5,0.31326974473438235,14910.385176840104,936.4713923827463,34.934784461143394
1610531586.0599022,6,0.32664053462623266,14013.61876265931,862.1948421088551,32.878559801376134
1610531586.2230713,7,0.3265646671685129,14698.015211974365,892.363846846317,34.51412841282012
1610531586.3830714,8,0.3166471672681879,15808.813736824703,848.4607716215295,37.400882413007935
1610531586.5660713,9,0.3088204886680201,14318.563484722616,894.0336712302968,33.5613245337308
1610531586.7360706,10,0.31304401131959003,13586.181067714648,821.0827706214052,31.912745742733104
1610531586.9170706,11,0.3224422345226571,12621.905728747908,825.6143553721482,29.4907284334394
1610531587.0858843,12,0.31887740795638325,12566.267959908926,812.3802728943224,29.38471921753651
1610531587.2683916,13,0.3002064239139271,13708.769236576325,821.0287927509406,32.21935110956346
1610531587.4547281,14,0.31509308925955254,13700.752248730274,850.7669908023772,32.12496314481974
1610531587.6308258,15,0.304261966498199,12259.842099272953,786.3667354302808,28.68368840960668
1610531587.7938235,16,0.31272167012563695,12905.57191090389,805.5409110971327,30.25007749951689
1610531587.9428232,17,0.2894968376711404,12337.733626459096,794.8666152771369,28.8571675279549
1610531588.105825,18,0.30297580927134243,12916.387068097209,807.1945533856137,30.272981286778986
1610531588.2762012,19,0.29850612947711197,12147.275980031485,779.5494589837535,28.41931630261933
1610531588.4432013,20,0.2973976423868963,11909.904754359803,799.130152693361,27.776936504166105
1610531588.6242049,21,0.2923509366636102,11682.428430978664,777.1294829512183,27.263247370068612
1610531588.809259,22,0.3053895678207915,12140.423114344512,821.5075159694732,28.2972889959376
1610531588.9749923,23,0.2926432619431413,11429.612272755337,773.8255973176412,26.63946668859424
1610531589.142699,24,0.2955160377675292,11675.34114712196,768.8641801924078,27.266192417323882
1610531589.3186965,25,0.2905537789706046,10074.082623846392,743.5859574005709,23.32624166611455
1610531589.4928808,26,0.2950021249675292,10831.275385594608,747.7745217940842,25.20875215950131
1610531589.6548684,27,0.29603645782446286,10247.807931935038,742.9166300253911,23.76222825477412
1610531589.8245943,28,0.30061826579951106,9995.203150592928,757.2655706992152,23.094843949734283
1610531590.0116043,29,0.2902601928407349,9971.424076243551,746.7626495186456,23.061653566812264
1610531590.1645937,30,0.3004033901006607,10263.867393118679,751.9762907139406,23.779727756011845
1610531590.3314927,31,0.2808123915005583,11316.678783494066,714.3721456625779,26.505766594578724
1610531590.4975216,32,0.28398475004400375,10014.276058293734,746.2391858847949,23.170092181022348
1610531590.6678028,33,0.27650660844624236,9562.329196312554,741.1803752858193,22.052872052566837
1610531590.8522046,34,0.2778136560217201,9992.959640623487,764.4003771484804,23.071398158687515
1610531591.0325227,35,0.2911430434735429,9733.192009971017,727.7776663221455,22.513535859122182
1610531591.197502,36,0.2783562268363798,9009.372163825505,702.5429566602065,20.767073017913244
1610531591.375724,37,0.2825716040371369,8299.190082577628,707.0512837349116,18.98034699710679
